Gm20492_1	564Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_024hr.plus	534Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.plus	546Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_028hr_004h_after_stimulation_.plus	440Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.plus	470Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_024hr.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	506Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_036hr.plus	448Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_072hr.plus	516Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	476Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_048hr.plus	568Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_036hr.plus	474Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_036hr.plus	444Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_036hr.plus	490Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus	562Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_012hr.plus	576Macrophage_bone_marrow_derived.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	566Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_028hr.plus	550Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_048hr_024h_after_stimulation_.plus
Gm16230_1	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	857Testis_neonate_N30.minus	923Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.minus	461Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_002hr.minus	635Mouse_hepatic_Sinusoidal_Endothelial_Cells.minus	127EBF_KO_HPCs_induced_to_T_cell_day03.minus	589Mouse_Aortic_Smooth_Muscle_cells_differentiated.minus	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	129EBF_KO_HPCs_induced_to_T_cell_day04.minus	469Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_024hr.minus	855Testis_neonate_N20.minus	465Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_006hr.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	439Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	921Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_096hr.minus	837Testis_adult.minus	37CD41_megakaryocyte_control.minus	463Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_004hr.minus	133EBF_KO_HPCs_induced_to_T_cell_day06.minus
Gm47438_1	67Cerebellum_embryo_E14.minus	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	237Heart_neonate_N16.minus	69Cerebellum_embryo_E15.minus	139ES_46C_derived_epistem_cells_neuronal_differentiation_day14.minus	31CD326_enterocyte.minus	65Cerebellum_embryo_E13.minus	589Mouse_Aortic_Smooth_Muscle_cells_differentiated.minus	63Cerebellum_embryo_E12.minus	439Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.minus	59Cerebellum_adult.minus	113EBF_KO_HPCs_induced_to_T_cell_04hr.minus	243Heart_neonate_N30.minus	19Aorta_adult.minus	71Cerebellum_embryo_E16.minus	231Heart_neonate_N00.minus	355Kidney_neonate_N10.minus	357Kidney_neonate_N20.minus	467Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_012hr.minus	621Mouse_Neurons_raphe.minus
9030616G12Rik_1	640Mouse_hepatocyte.plus	364Liver_adult_pregnant_day01.plus	394Liver_neonate_N30.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	828Stomach_neonate_N07.plus	392Liver_neonate_N25.plus	266Hepatocytes_partial_hepatectomy_48hr.plus	268Hepatocytes_partial_hepatectomy_week01.plus	826Stomach_neonate_N03.plus	270Hepatocytes_sham_operation.plus	390Liver_neonate_N20.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	264Hepatocytes_partial_hepatectomy_30hr.plus	832Stomach_neonate_N30.plus	262Hepatocytes_partial_hepatectomy_02hr.plus	638Mouse_hepatic_Stellate_Cells_lipocyte_.plus	830Stomach_neonate_N25.plus	388Liver_neonate_N10.plus	924Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.plus	814Stomach_adult.plus
Gm31793_1	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	44CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.plus	154ES_Ert2_embryonic_stem_cells_untreated_control_48hr.plus	136ES_46C_derived_epistem_cells.plus	142ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.plus	158ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.plus	166ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.plus	168ES_OS25_embryonic_stem_cells_untreated_control.plus	114EBF_KO_HPCs_induced_to_T_cell_04hr.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	156ES_OS25_embryonic_stem_cells_DMSO_control.plus	128EBF_KO_HPCs_induced_to_T_cell_day03.plus	144ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.plus	160ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.plus	118EBF_KO_HPCs_induced_to_T_cell_08hr.plus	150ES_46C_embryonic_stem_cells_neuronal_differentiation_day04.plus	940Trophoblast_stem_cell_line_R1AB_differentiation_day00.plus	130EBF_KO_HPCs_induced_to_T_cell_day04.plus	38CD41_megakaryocyte_control.plus	122EBF_KO_HPCs_induced_to_T_cell_12hr.plus
8430429K09Rik_1	68Cerebellum_embryo_E14.plus	44CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.plus	924Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.plus	62Cerebellum_embryo_E11.plus	64Cerebellum_embryo_E12.plus	624Mouse_Neurons_striatal.plus	70Cerebellum_embryo_E15.plus	356Kidney_neonate_N10.plus	66Cerebellum_embryo_E13.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	188Eyeball_neonate_N00.plus	986Visual_cortex_wildtype_neonate_N15.plus	616Mouse_Neurons_cortical.plus	792Skin_neonate_N03.plus	632Mouse_Schwann.plus	622Mouse_Neurons_raphe.plus	74Cerebellum_embryo_E17.plus	150ES_46C_embryonic_stem_cells_neuronal_differentiation_day04.plus	274Hippocampus_neonate_N00.plus	626Mouse_Neurons_substantia_nigra.plus
Gm11946_1	970Urinary_bladder_adult.plus	828Stomach_neonate_N07.plus	832Stomach_neonate_N30.plus	310Intestine_neonate_N30.plus	830Stomach_neonate_N25.plus	304Intestine_neonate_N10.plus	308Intestine_neonate_N25.plus	826Stomach_neonate_N03.plus	798Small_intestine_neonate_N16.plus	300Intestine_neonate_N06.plus	296Intestine_neonate_N00.plus	302Intestine_neonate_N07.plus	90Colon_adult.plus	692Pancreas_neonate_N16.plus	306Intestine_neonate_N20.plus	814Stomach_adult.plus	294Intestine_embryo_E18.plus	972Uterus_adult.plus	282Intestine_adult.plus	298Intestine_neonate_N01.plus
Tug1_1	61Cerebellum_embryo_E11.minus	67Cerebellum_embryo_E14.minus	623Mouse_Neurons_striatal.minus	63Cerebellum_embryo_E12.minus	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	515Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	615Mouse_Neurons_cortical.minus	39CD4CD25_CD44_naive_conventional_T_cells.minus	135ES_46C_derived_epistem_cells.minus	73Cerebellum_embryo_E17.minus	69Cerebellum_embryo_E15.minus	589Mouse_Aortic_Smooth_Muscle_cells_differentiated.minus	627Mouse_Neurons_ventral_spinal_cord.minus	619Mouse_Neurons_hippocampal.minus	65Cerebellum_embryo_E13.minus	547Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	43CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	631Mouse_Schwann.minus
Gm11967_1	640Mouse_hepatocyte.plus	364Liver_adult_pregnant_day01.plus	390Liver_neonate_N20.plus	270Hepatocytes_sham_operation.plus	392Liver_neonate_N25.plus	692Pancreas_neonate_N16.plus	262Hepatocytes_partial_hepatectomy_02hr.plus	244Heart_neonate_N30.plus	674Pancreas_adult.plus	694Pancreas_neonate_N25.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	264Hepatocytes_partial_hepatectomy_30hr.plus	696Pancreas_neonate_N30.plus	690Pancreas_neonate_N02.plus	684Pancreas_embryo_E18.plus	788Skin_adult.plus	268Hepatocytes_partial_hepatectomy_week01.plus	394Liver_neonate_N30.plus	266Hepatocytes_partial_hepatectomy_48hr.plus
Gm11973_1	40CD4CD25_CD44_naive_conventional_T_cells.plus	46CD4CD25_regulatory_T_cells.plus	534Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.plus	42CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.plus	38CD41_megakaryocyte_control.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	644Natural_helper_cells_IL2_treated_day15.plus	626Mouse_Neurons_substantia_nigra.plus	910Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_048hr.plus	440Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.plus	44CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.plus	632Mouse_Schwann.plus	598Mouse_CD19_B_Cells.plus	898Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_016hr.plus	564Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_024hr.plus	152ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.plus	506Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_036hr.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	518Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_048hr_024h_after_stimulation_.plus
Snhg15_1	41CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.minus	43CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.minus	47CD4CD25_regulatory_T_cells_PMA_and_ionomycin_stimulation_02hr.minus	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	153ES_Ert2_embryonic_stem_cells_untreated_control_48hr.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	159ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC5.minus	317J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr45min.minus	135ES_46C_derived_epistem_cells.minus	145ES_46C_embryonic_stem_cells_neuronal_differentiation_day02.minus	49CD4CD25_regulatory_T_cells_antiCD3_CD28_stimulation_06hr.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	319J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr00min.minus	113EBF_KO_HPCs_induced_to_T_cell_04hr.minus	315J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr30min.minus	313J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr15min.minus	155ES_OS25_embryonic_stem_cells_DMSO_control.minus	143ES_46C_embryonic_stem_cells_neuronal_differentiation_day01.minus	165ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.minus	167ES_OS25_embryonic_stem_cells_untreated_control.minus
Gm11981_1	837Testis_adult.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	857Testis_neonate_N30.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	855Testis_neonate_N20.minus	171Epididymis_adult.minus	923Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.minus	845Testis_embryo_E17.minus	843Testis_embryo_E16.minus	175Epididymis_and_seminiferous_tubule_neonate_N30.minus	919Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_084hr.minus	915Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_066hr.minus	81Cerebellum_neonate_N06.minus	625Mouse_Neurons_substantia_nigra.minus	847Testis_embryo_E18.minus	917Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_072hr.minus	921Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_096hr.minus	65Cerebellum_embryo_E13.minus	671Oviduct_adult_pregnant_day01.minus
Gm11998_1	38CD41_megakaryocyte_control.plus	40CD4CD25_CD44_naive_conventional_T_cells.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	884Thymus_neonate_N25.plus	876Thymus_neonate_N06.plus	882Thymus_neonate_N20.plus	878Thymus_neonate_N07.plus	886Thymus_neonate_N30.plus	880Thymus_neonate_N10.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	110EBF_KO_HPCs_induced_to_T_cell_01hr.plus	874Thymus_neonate_N03.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	870Thymus_embryo_E18.plus	128EBF_KO_HPCs_induced_to_T_cell_day03.plus	114EBF_KO_HPCs_induced_to_T_cell_04hr.plus	598Mouse_CD19_B_Cells.plus	872Thymus_neonate_N02.plus	122EBF_KO_HPCs_induced_to_T_cell_12hr.plus	118EBF_KO_HPCs_induced_to_T_cell_08hr.plus
Gm11999_1	41CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	113EBF_KO_HPCs_induced_to_T_cell_04hr.minus	263Hepatocytes_partial_hepatectomy_30hr.minus	549Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_048hr_024h_after_stimulation_.minus	127EBF_KO_HPCs_induced_to_T_cell_day03.minus	39CD4CD25_CD44_naive_conventional_T_cells.minus	529Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_006hr.minus	43CD4CD25_CD44_naive_conventional_T_cells_antiCD3_CD28_stimulation_06hr.minus	129EBF_KO_HPCs_induced_to_T_cell_day04.minus	533Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.minus	67Cerebellum_embryo_E14.minus	107EBF_KO_HPCs_induced_to_T_cell_00hr30min.minus	133EBF_KO_HPCs_induced_to_T_cell_day06.minus	153ES_Ert2_embryonic_stem_cells_untreated_control_48hr.minus	485Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.minus	115EBF_KO_HPCs_induced_to_T_cell_06hr.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	455Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_048hr_024h_after_stimulation_.minus	463Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_004hr.minus
1700042O10Rik_1	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	838Testis_adult.plus	858Testis_neonate_N30.plus	150ES_46C_embryonic_stem_cells_neuronal_differentiation_day04.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	62Cerebellum_embryo_E11.plus	64Cerebellum_embryo_E12.plus	76Cerebellum_embryo_E18.plus	516Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	548Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	66Cerebellum_embryo_E13.plus	68Cerebellum_embryo_E14.plus	486Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	514Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_028hr_004h_after_stimulation_.plus	626Mouse_Neurons_substantia_nigra.plus	854Testis_neonate_N10.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	80Cerebellum_neonate_N03.plus	84Cerebellum_neonate_N09.plus	142ES_46C_embryonic_stem_cells_neuronal_differentiation_day00.plus
Gm12002_1	238Heart_neonate_N16.plus	240Heart_neonate_N20.plus	244Heart_neonate_N30.plus	20Aorta_adult.plus	236Heart_neonate_N10.plus	242Heart_neonate_N25.plus	14Adrenal_gland_neonate_N00.plus	4Adrenal_gland_adult.plus	12Adrenal_gland_embryo_E18.plus	888Tongue_adult.plus	642Muscle_biceps_femoris_neonate_N30.plus	232Heart_neonate_N00.plus	358Kidney_neonate_N20.plus	360Kidney_neonate_N25.plus	16Adrenal_gland_neonate_N25.plus	362Kidney_neonate_N30.plus	28Bone_os_femoris_neonate_N16.plus	270Hepatocytes_sham_operation.plus	792Skin_neonate_N03.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus
4930554G24Rik_1	857Testis_neonate_N30.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	837Testis_adult.minus	855Testis_neonate_N20.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	353Kidney_neonate_N00.minus	757ST2_Mesenchymal_stem_cells_cells_differentiation_to_osteocytes_01hr.minus	773ST2_Mesenchymal_stem_cells_cells_differentiation_to_osteocytes_day02.minus	3Adrenal_gland_adult.minus	37CD41_megakaryocyte_control.minus	93Corpus_striatum_adult.minus	127EBF_KO_HPCs_induced_to_T_cell_day03.minus	151ES_Ert2_embryonic_stem_cells_tamoxifen_treated_48hr.minus	165ES_OS25_embryonic_stem_cells_scrambled_siRNA_control.minus	191Eyeball_neonate_N02.minus	219Heart_embryo_E13.minus	241Heart_neonate_N25.minus	301Intestine_neonate_N07.minus	377Liver_embryo_E18.minus	407Lung_embryo_E18.minus
1700046C09Rik_1	837Testis_adult.minus	857Testis_neonate_N30.minus	855Testis_neonate_N20.minus	87Clontech_Mouse_Universal_Reference_Total_RNA.minus	967Universal_RNA_Mouse_Normal_Tissues_Biochain.minus	261Hepatocytes_partial_hepatectomy_02hr.minus	269Hepatocytes_sham_operation.minus	41CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.minus	243Heart_neonate_N30.minus	315J2E_erythroblastic_leukemia_response_to_erythropoietin_00hr30min.minus	721SABiosciences_XpressRef_Mouse_Universal_Total_RNA.minus	755ST2_Mesenchymal_stem_cells_cells_differentiation_to_osteocytes_00hr30min.minus	849Testis_neonate_N00.minus	985Visual_cortex_wildtype_neonate_N15.minus	63Cerebellum_embryo_E12.minus	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	297Intestine_neonate_N01.minus	323J2E_erythroblastic_leukemia_response_to_erythropoietin_01hr40min.minus	471Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_028hr.minus	533Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.minus
Eldr_1	105EBF_KO_HPCs_induced_to_T_cell_00hr00min.minus	107EBF_KO_HPCs_induced_to_T_cell_00hr30min.minus	127EBF_KO_HPCs_induced_to_T_cell_day03.minus	809Spleen_neonate_N20.minus	61Cerebellum_embryo_E11.minus	187Eyeball_neonate_N00.minus	113EBF_KO_HPCs_induced_to_T_cell_04hr.minus	129EBF_KO_HPCs_induced_to_T_cell_day04.minus	157ES_OS25_embryonic_stem_cells_KD_for_exosomal_component_EXOSC3.minus	877Thymus_neonate_N07.minus	619Mouse_Neurons_hippocampal.minus	63Cerebellum_embryo_E12.minus	807Spleen_neonate_N10.minus	35CD41_megakaryocyte_cancer.minus	109EBF_KO_HPCs_induced_to_T_cell_01hr.minus	125EBF_KO_HPCs_induced_to_T_cell_day02.minus	111EBF_KO_HPCs_induced_to_T_cell_02hr.minus	185Eyeball_embryo_E17.minus	345Kidney_embryo_E15.minus	883Thymus_neonate_N25.minus
Etaa1os_1	838Testis_adult.plus	858Testis_neonate_N30.plus	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	856Testis_neonate_N20.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	128EBF_KO_HPCs_induced_to_T_cell_day03.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	134EBF_KO_HPCs_induced_to_T_cell_day06.plus	130EBF_KO_HPCs_induced_to_T_cell_day04.plus	132EBF_KO_HPCs_induced_to_T_cell_day05.plus	110EBF_KO_HPCs_induced_to_T_cell_01hr.plus	564Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_without_Mtb_024hr.plus	614Mouse_Microglia.plus	554Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_120hr_096h_after_stimulation_.plus	660Neurospheres_sympathetic_neuron_derived.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	656Neurospheres_enteric_neuron_derived.plus	114EBF_KO_HPCs_induced_to_T_cell_04hr.plus	476Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_048hr.plus	460Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_with_Mtb_120hr_096h_after_stimulation_.plus
Gm16140_1	106EBF_KO_HPCs_induced_to_T_cell_00hr00min.plus	108EBF_KO_HPCs_induced_to_T_cell_00hr30min.plus	110EBF_KO_HPCs_induced_to_T_cell_01hr.plus	70Cerebellum_embryo_E15.plus	112EBF_KO_HPCs_induced_to_T_cell_02hr.plus	68Cerebellum_embryo_E14.plus	114EBF_KO_HPCs_induced_to_T_cell_04hr.plus	76Cerebellum_embryo_E18.plus	118EBF_KO_HPCs_induced_to_T_cell_08hr.plus	74Cerebellum_embryo_E17.plus	120EBF_KO_HPCs_induced_to_T_cell_10hr.plus	588Mouse_Aortic_Smooth_Muscle_cells.plus	122EBF_KO_HPCs_induced_to_T_cell_12hr.plus	116EBF_KO_HPCs_induced_to_T_cell_06hr.plus	72Cerebellum_embryo_E16.plus	130EBF_KO_HPCs_induced_to_T_cell_day04.plus	128EBF_KO_HPCs_induced_to_T_cell_day03.plus	180Eyeball_embryo_E12.plus	816Stomach_embryo_E12.plus	80Cerebellum_neonate_N03.plus
Gm16141_1	590Mouse_Aortic_Smooth_Muscle_cells_differentiated.plus	632Mouse_Schwann.plus	906Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_036hr.plus	534Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.plus	238Heart_neonate_N16.plus	552Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus	554Macrophage_TB_infection_stimulated_BMDMIL_4_aaMph_with_Mtb_120hr_096h_after_stimulation_.plus	492Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_120hr_096h_after_stimulation_.plus	520Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus	904Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_030hr.plus	910Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_048hr.plus	516Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_036hr_012h_after_stimulation_.plus	518Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_048hr_024h_after_stimulation_.plus	78Cerebellum_neonate_N00.plus	490Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus	604Mouse_Cardiac_Myocytes.plus	768ST2_Mesenchymal_stem_cells_cells_differentiation_to_osteocytes_18hr.plus	494Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_without_Mtb_002hr.plus	784ST2_Mesenchymal_stem_cells_cells_medium_change_without_induction_00hr.plus	898Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_016hr.plus
1700030C12Rik_1	838Testis_adult.plus	88Clontech_Mouse_Universal_Reference_Total_RNA.plus	858Testis_neonate_N30.plus	856Testis_neonate_N20.plus	968Universal_RNA_Mouse_Normal_Tissues_Biochain.plus	722SABiosciences_XpressRef_Mouse_Universal_Total_RNA.plus	534Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_without_Mtb_024hr.plus	910Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_048hr.plus	590Mouse_Aortic_Smooth_Muscle_cells_differentiated.plus	470Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_024hr.plus	624Mouse_Neurons_striatal.plus	42CD4CD25_CD44_naive_conventional_T_cells_PMA_and_ionomycin_stimulation_02hr.plus	68Cerebellum_embryo_E14.plus	440Macrophage_TB_infection_non_stimulated_BMDM_without_Mtb_024hr.plus	472Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_028hr.plus	924Tracheal_epithelial_cells_differentiation_to_ciliated_epithelial_cells_120hr.plus	632Mouse_Schwann.plus	514Macrophage_TB_infection_stimulated_BMDMIL_4IL_13_aaMph_with_Mtb_028hr_004h_after_stimulation_.plus	462Macrophage_TB_infection_stimulated_BMDMIFNg_caMph_without_Mtb_002hr.plus	490Macrophage_TB_infection_stimulated_BMDMIL_13_aaMph_with_Mtb_072hr_048h_after_stimulation_.plus
Gm12063_1	616Mouse_Neurons_cortical.plus	620Mouse_Neurons_hippocampal.plus	96Corpus_striatum_neonate_N00.plus	68Cerebellum_embryo_E14.plus	274Hippocampus_neonate_N00.plus	70Cerebellum_embryo_E15.plus	66Cerebellum_embryo_E13.plus	72Cerebellum_embryo_E16.plus	986Visual_cortex_wildtype_neonate_N15.plus	980Visual_cortex_Mecp_knockout_neonate_N15.plus	74Cerebellum_embryo_E17.plus	608Mouse_Granule_cells.plus	64Cerebellum_embryo_E12.plus	624Mouse_Neurons_striatal.plus	38CD41_megakaryocyte_control.plus	628Mouse_Neurons_ventral_spinal_cord.plus	990Visual_cortex_wildtype_neonate_N60_70.plus	76Cerebellum_embryo_E18.plus	792Skin_neonate_N03.plus	80Cerebellum_neonate_N03.plus
