#Name	GGCCCA	TATA	Y-patch	YR
LOC123447856_1	0	1	0	1
LOC123413457_1	0	1	0	1
LOC123445503_1	0	1	0	1
LOC123395244_1	1	0	0	1
LOC123402184_1	1	0	1	1
LOC123424571_1	0	0	0	0
LOC123413129_1	1	0	0	1
LOC123411977_1	0	0	0	1
LOC123424849_1	0	0	0	1
LOC123399492_1	0	0	0	1
LOC123447533_1	0	1	0	1
LOC123442888_1	0	0	1	1
LOC123413251_1	0	1	1	1
LOC123447748_1	0	0	0	1
LOC123430119_1	0	0	0	1
LOC123447344_1	0	0	0	1
LOC123430203_1	0	1	0	1
LOC123398887_1	0	1	1	1
LOC123408860_1	0	0	1	1
LOC123408783_1	1	0	0	1
LOC123439926_1	0	0	0	1
LOC123425676_1	1	0	0	1
LOC123448184_2	0	0	0	0
LOC123405775_1	0	1	0	1
LOC123405059_1	0	1	0	1
LOC123411817_1	0	0	0	1
LOC123440116_1	0	0	0	1
LOC123426315_1	0	0	0	1
LOC123451151_1	0	0	0	1
LOC123413532_1	0	0	0	1
LOC123452909_1	0	0	0	1
LOC123446710_1	0	1	0	1
LOC123402863_1	1	0	1	1
LOC123427312_2	0	0	0	1
LOC123402712_1	1	0	0	1
LOC123448878_1	0	0	0	1
LOC123405955_1	1	0	0	0
LOC123452291_1	1	0	1	1
LOC123425624_1	0	0	0	1
LOC123439744_1	0	1	0	1
LOC123409402_1	0	0	0	1
LOC123411917_1	0	1	0	1
LOC123440583_1	1	0	0	1
LOC123404101_1	0	1	0	1
LOC123412450_1	0	0	1	1
LOC123442717_1	0	0	0	1
LOC123426972_1	0	0	1	1
LOC123443256_1	0	0	1	1
LOC123411345_1	0	0	0	1
LOC123447620_1	0	0	0	1
LOC123447813_1	0	0	1	1
LOC123427885_1	1	0	1	1
LOC123402945_1	1	1	0	1
LOC123428890_1	0	0	0	1
LOC123449355_1	0	0	0	1
LOC123407315_1	0	0	0	1
LOC123426119_1	0	0	1	1
LOC123439655_1	0	0	1	1
LOC123399886_1	0	0	1	1
LOC123407463_1	0	0	1	1
LOC123446824_1	0	0	0	1
LOC123424648_1	0	0	1	1
LOC123404441_1	0	1	0	1
LOC123452337_1	0	1	0	1
LOC123407263_1	0	0	0	1
LOC123452292_1	0	0	0	1
LOC123395229_1	0	0	0	1
LOC123395547_1	0	0	0	0
LOC123437679_1	0	1	0	1
LOC123403019_1	1	0	1	1
LOC123452693_1	0	0	1	1
LOC123440964_1	1	0	1	1
LOC123448068_1	0	0	0	1
LOC123412494_1	0	0	1	1
LOC123426228_1	0	0	0	1
LOC123409833_1	1	0	1	1
LOC123403747_1	0	0	0	1
LOC123452126_1	0	0	0	1
LOC123426180_1	1	1	1	1
LOC123408543_1	0	1	0	1
LOC123444825_1	0	0	0	1
LOC123411454_1	0	0	0	1
LOC123412485_1	0	0	0	1
LOC123447818_1	0	0	1	1
LOC123450017_1	0	0	0	1
LOC123425818_1	0	0	1	1
LOC123396067_1	0	0	1	1
LOC123406948_1	0	0	0	1
LOC123445033_1	0	0	0	1
LOC123444056_1	0	0	0	1
LOC123401180_1	0	0	0	1
LOC123440625_1	0	0	0	0
LOC123417298_1	0	1	0	1
LOC123410773_1	0	1	0	1
LOC123443290_1	0	0	1	1
LOC123444380_1	0	0	0	1
LOC123426419_1	1	0	1	1
LOC123398700_1	0	1	1	1
LOC123430697_1	0	0	0	1
LOC123427900_1	0	0	0	0
LOC123410723_1	0	0	0	1
LOC123431486_1	0	0	1	1
LOC123400020_1	0	1	0	1
LOC123427302_1	1	0	0	1
LOC123405664_1	0	0	1	1
LOC123401613_1	1	1	0	1
LOC123440408_1	0	0	0	0
LOC123441164_1	0	1	0	1
LOC123436508_2	0	0	0	1
LOC123443987_1	0	1	0	1
LOC123426764_1	0	0	0	1
LOC123430657_1	0	1	0	1
LOC123407376_1	0	0	1	1
LOC123427519_1	0	0	1	1
LOC123407409_1	0	0	0	1
LOC123397301_1	0	1	0	1
LOC123402215_1	1	0	0	1
LOC123447800_1	0	0	1	1
LOC123404207_1	0	1	0	1
LOC123399097_1	0	0	0	0
LOC123414100_1	0	0	0	1
LOC123406329_1	1	0	0	1
LOC123396969_1	0	0	0	1
LOC123410341_1	0	0	1	1
LOC123432196_1	0	0	1	1
LOC123447309_1	0	0	0	1
LOC123453127_1	0	0	0	1
LOC123452635_1	0	0	0	1
LOC123408661_1	1	0	0	1
LOC123401237_1	0	0	0	0
LOC123453189_1	0	0	0	1
LOC123445576_1	0	0	0	1
LOC123449134_1	0	1	0	1
LOC123439494_1	0	0	1	1
LOC123444002_1	0	1	1	1
LOC123448580_1	0	0	1	1
LOC123446588_1	1	0	0	1
LOC123407725_1	0	0	1	1
LOC123402977_1	0	0	0	1
LOC123425577_1	0	1	1	1
LOC123425515_1	1	0	0	1
LOC123442571_1	0	0	1	1
LOC123450096_1	0	1	0	1
LOC123398492_1	1	0	0	1
LOC123404153_1	0	0	0	1
LOC123396360_1	0	1	0	1
LOC123396510_1	0	1	1	1
LOC123404624_1	0	1	1	1
LOC123431228_1	1	0	0	1
LOC123409811_1	0	0	1	1
LOC123404245_1	0	1	0	1
LOC123448866_2	0	0	0	0
LOC123427856_1	0	1	0	1
LOC123443601_1	0	0	0	1
LOC123450845_1	0	0	0	1
LOC123439216_1	0	0	0	1
LOC123447686_1	0	0	1	1
LOC123447594_1	0	0	0	1
LOC123405993_1	0	0	1	1
LOC123403490_1	0	1	0	1
LOC123444720_1	0	0	1	1
LOC123395868_1	0	0	0	1
LOC123410896_1	0	0	0	1
LOC123401014_1	0	0	0	1
LOC123442820_1	0	0	0	1
LOC123403200_1	0	0	1	1
LOC123412089_1	0	0	0	1
LOC123412549_1	0	0	0	1
LOC123444869_1	1	0	1	1
LOC123445129_1	0	0	1	1
LOC123442431_1	0	0	0	1
LOC123412796_1	1	0	1	1
LOC123406135_1	0	0	1	1
LOC123425892_1	0	1	0	1
LOC123424395_1	1	0	0	1
LOC123405075_1	0	0	1	1
LOC123396774_1	0	0	0	1
LOC123398772_1	0	1	0	1
LOC123402680_1	0	0	1	1
LOC123427417_1	0	1	0	1
LOC123403021_1	0	0	1	1
LOC123411154_1	0	0	0	1
LOC123427891_1	1	0	0	1
LOC123396786_1	1	0	0	1
LOC123427626_1	0	0	0	1
LOC123428462_1	1	0	0	1
LOC123427491_1	0	0	0	1
LOC123410544_1	0	0	0	1
LOC123440091_1	0	1	0	1
LOC123403187_1	0	0	1	1
LOC123449083_1	0	0	0	1
LOC123447793_1	1	0	1	1
LOC123448126_1	0	0	1	1
LOC123426466_1	0	0	1	1
LOC123396330_1	0	0	0	1
LOC123412607_1	0	0	1	1
LOC123421397_1	1	1	0	1
LOC123445232_1	1	0	0	1
LOC123425335_1	0	0	1	1
LOC123441965_1	0	0	0	1
LOC123448306_1	0	0	0	1
LOC123410272_1	0	1	0	1
LOC123403441_1	0	0	0	1
LOC123417904_1	1	0	1	1
LOC123404656_1	0	1	0	1
LOC123397910_1	1	0	0	1
LOC123402273_1	0	0	0	1
LOC123427482_1	0	0	0	1
LOC123398977_1	0	0	0	1
LOC123445379_1	0	0	0	1
LOC123447432_1	0	1	0	1
LOC123443940_1	0	1	1	1
LOC123453159_1	0	0	0	1
LOC123427213_1	1	0	0	1
LOC123449898_1	0	0	1	1
LOC123401439_1	0	0	1	1
LOC123427038_1	0	0	1	1
LOC123452031_2	0	0	1	1
LOC123395620_1	0	0	1	1
LOC123425838_1	0	0	0	1
LOC123448657_1	0	0	1	1
LOC123428578_1	0	0	0	1
LOC123411578_1	0	0	0	1
LOC123421428_1	0	0	0	1
LOC123449326_1	0	0	0	1
LOC123403832_1	0	1	0	1
LOC123407914_1	0	0	1	1
LOC123407687_1	0	0	0	1
LOC123403732_1	0	0	0	1
LOC123438681_1	0	1	0	1
LOC123411399_1	0	0	0	1
LOC123426092_1	0	0	1	1
LOC123440459_1	0	0	1	1
LOC123399725_1	0	1	0	1
LOC123428421_1	0	0	0	0
LOC123411261_1	1	0	0	1
LOC123407891_1	0	0	0	1
LOC123411427_1	0	1	0	1
LOC123452575_1	1	0	0	1
LOC123448211_1	0	0	0	1
LOC123428279_1	1	0	0	1
LOC123402681_1	1	0	1	1
LOC123446800_1	0	1	0	1
LOC123398122_1	0	0	1	1
LOC123436428_1	0	0	0	1
LOC123415151_1	0	0	0	1
LOC123452748_1	0	1	0	1
LOC123447176_1	0	0	1	1
LOC123398659_1	0	0	1	1
LOC123427173_1	0	0	0	1
LOC123443743_1	0	0	0	0
LOC123451964_1	0	1	0	1
LOC123406071_1	0	0	0	1
LOC123439835_1	0	1	0	1
LOC123439591_1	0	0	0	1
LOC123444467_1	0	0	1	1
LOC123430234_1	0	1	0	1
LOC123428441_1	0	0	0	1
LOC123451861_1	0	0	0	1
LOC123425158_1	1	0	0	1
LOC123444230_1	0	0	0	1
LOC123452507_1	0	1	0	1
LOC123426412_2	0	0	0	1
LOC123401143_1	0	0	1	1
LOC123451058_1	0	0	1	1
LOC123400134_1	0	0	0	1
LOC123452595_1	0	0	1	1
LOC123426645_1	0	0	0	1
LOC123407220_1	0	1	1	1
LOC123448952_1	0	0	0	1
LOC123413437_1	0	0	0	1
LOC123424901_1	0	0	1	1
LOC123452783_1	1	0	0	1
LOC123402171_1	0	0	0	1
LOC123444725_1	0	1	1	1
LOC123402666_2	1	0	0	1
LOC123401695_1	0	0	0	1
LOC123403185_1	0	1	0	0
LOC123443634_1	0	0	1	1
LOC123444308_1	0	0	0	1
LOC123398645_1	0	1	0	1
LOC123443838_1	0	0	1	1
LOC123453040_1	0	0	0	1
LOC123447133_1	0	1	0	1
LOC123425836_1	0	1	0	1
LOC123395462_1	0	1	0	1
LOC123445218_1	0	0	0	1
LOC123446799_1	0	1	1	1
LOC123410372_1	0	0	0	1
LOC123411527_1	1	0	1	1
LOC123449143_1	0	0	0	1
LOC123400207_1	0	0	1	1
LOC123428372_1	1	0	0	1
LOC123425541_1	0	0	0	1
LOC123448036_1	1	0	0	1
LOC123445998_1	0	0	1	1
LOC123411096_1	0	0	1	1
LOC123428524_1	0	0	1	1
LOC123444242_1	0	0	1	1
LOC123450941_1	0	0	0	1
LOC123406241_1	0	0	1	1
LOC123404753_1	0	1	0	1
LOC123449588_1	0	0	1	1
LOC123410926_1	0	0	0	1
LOC123447497_1	0	0	1	1
LOC123407710_1	1	0	0	1
LOC123427310_1	1	0	0	1
LOC123409599_1	0	0	1	1
LOC123412269_1	0	1	1	1
LOC123442984_1	0	0	0	1
LOC123417995_1	0	0	0	1
LOC123440078_1	0	1	0	1
LOC123406955_1	1	0	1	1
LOC123430462_1	0	0	1	1
LOC123411141_1	0	0	0	1
LOC123399751_1	0	1	0	1
LOC123401275_1	0	0	0	1
LOC123441336_1	0	0	1	1
LOC123440956_1	0	1	1	1
LOC123403076_1	0	0	0	1
LOC123444530_1	0	1	1	1
LOC123425915_1	0	0	0	1
LOC123441722_1	1	1	0	1
LOC123402105_1	0	0	1	1
LOC123402217_1	0	0	1	1
LOC123429256_1	0	1	1	1
LOC123402179_1	0	1	0	1
LOC123403100_1	0	0	0	1
LOC123399126_1	0	0	0	1
LOC123431487_1	0	0	0	1
LOC123396133_1	0	0	1	1
LOC123438693_1	0	1	0	1
LOC123448436_1	0	0	0	1
LOC123431008_1	0	0	0	1
LOC123425389_1	0	0	1	1
LOC123443494_1	0	0	0	1
LOC123425814_1	0	0	0	1
LOC123442435_1	0	1	0	1
LOC123407444_1	0	1	0	1
LOC123443312_1	0	0	0	1
LOC123401003_1	1	0	1	1
LOC123450994_1	0	1	0	1
LOC123449052_1	0	0	1	1
LOC123410971_1	1	0	1	1
LOC123411789_1	0	1	1	1
LOC123444382_1	0	0	1	1
LOC123445190_1	0	1	0	1
LOC123427397_2	0	0	0	1
LOC123429687_1	0	0	0	0
LOC123430404_1	0	0	0	1
LOC123402332_1	0	0	0	1
LOC123407923_1	0	0	1	1
LOC123436322_1	0	1	1	1
LOC123406935_1	0	0	1	1
LOC123426236_1	0	0	0	1
LOC123427055_1	1	0	1	1
LOC123425200_1	0	0	0	0
LOC123428362_1	0	0	0	1
LOC123446865_1	0	0	0	1
LOC123439691_1	0	0	1	1
LOC123443886_1	0	0	0	1
LOC123445685_1	0	0	0	1
LOC123447785_2	0	0	1	1
LOC123429949_1	0	0	0	1
LOC123442799_1	0	0	0	1
LOC123409714_1	0	0	0	1
LOC123409841_1	0	1	0	1
LOC123448938_1	1	0	0	1
LOC123401755_1	0	0	0	1
LOC123452683_1	1	0	0	1
LOC123449689_1	0	0	0	1
LOC123427098_1	0	0	0	1
LOC123443233_1	0	0	0	1
LOC123397512_1	0	0	0	1
LOC123406325_1	0	0	1	1
LOC123429566_1	0	0	0	1
LOC123424886_1	0	0	1	1
LOC123409324_1	1	0	0	1
LOC123407441_1	0	0	0	1
LOC123452199_1	0	0	0	1
LOC123404618_1	0	0	1	1
LOC123415708_1	0	1	0	1
LOC123449587_1	1	0	1	1
LOC123448022_1	0	0	0	1
LOC123451152_1	0	1	0	1
LOC123442429_1	0	0	1	1
LOC123427116_1	0	0	1	1
LOC123443169_1	0	0	0	1
LOC123450006_1	0	1	0	1
LOC123448763_1	1	0	0	1
LOC123446647_1	0	0	0	1
LOC123408064_1	0	1	0	1
LOC123404301_1	0	0	1	1
LOC123398982_1	0	1	0	1
LOC123430287_1	0	0	0	1
LOC123412129_1	0	0	1	1
LOC123452371_2	0	1	0	1
LOC123447715_1	1	0	0	1
LOC123404885_1	0	0	0	1
LOC123399077_1	0	0	0	1
LOC123447416_1	0	1	0	1
LOC123397515_1	0	0	0	1
LOC123448195_1	0	0	0	1
LOC123441410_1	0	0	0	1
LOC123407650_1	0	0	0	1
LOC123404526_1	0	1	1	1
LOC123429430_1	0	0	1	1
LOC123403749_1	0	1	0	1
LOC123426487_1	0	0	1	1
LOC123445122_1	0	1	0	1
LOC123440724_1	0	1	1	1
LOC123407106_1	0	0	0	1
LOC123445404_1	1	0	0	1
LOC123430598_1	0	0	0	1
LOC123410770_1	0	0	0	1
LOC123449750_1	0	1	0	1
LOC123407758_1	0	1	0	1
LOC123397061_1	0	0	0	1
LOC123403642_1	0	0	0	1
LOC123434077_1	0	0	0	1
LOC123426352_1	1	0	0	1
LOC123424670_1	1	0	0	1
LOC123426602_1	0	0	1	1
LOC123427977_1	0	1	0	1
LOC123404671_1	0	0	1	1
LOC123442369_1	1	1	0	1
LOC123444385_1	0	0	0	1
LOC123404340_1	0	0	1	1
LOC123400970_1	1	0	0	1
LOC123436594_1	1	1	0	0
LOC123411449_1	0	0	0	1
LOC123409767_1	0	1	0	0
LOC123402004_1	0	0	0	1
LOC123408706_1	0	0	0	1
LOC123426568_1	0	0	0	0
LOC123443592_1	0	0	0	1
LOC123397262_1	1	1	0	1
LOC123409709_1	0	0	0	1
LOC123448782_1	0	0	1	1
LOC123410900_1	0	0	0	0
LOC123449671_1	0	0	1	1
LOC123399340_1	1	1	0	1
LOC123449504_1	0	0	1	1
LOC123411041_1	0	1	0	1
LOC123444305_1	1	0	0	1
LOC123403641_1	0	1	0	1
LOC123409757_1	0	1	1	1
LOC123409470_1	0	1	0	1
LOC123402051_1	0	0	0	1
LOC123399507_1	0	0	0	1
LOC123398196_1	0	1	0	1
LOC123427344_1	0	0	0	1
LOC123443179_1	0	0	0	1
LOC123445354_1	1	0	1	1
LOC123404480_1	0	0	0	1
LOC123395372_1	1	0	1	1
LOC123440922_1	0	1	0	1
LOC123448023_1	0	0	1	1
LOC123453128_1	0	0	0	1
LOC123449050_1	0	0	0	1
LOC123452776_1	1	1	0	0
LOC123426816_1	0	0	1	1
LOC123428327_1	0	1	0	1
LOC123398634_1	0	1	0	1
LOC123437081_1	1	0	1	1
LOC123405527_1	0	0	0	1
LOC123444067_1	0	0	0	1
LOC123447985_1	0	0	0	0
LOC123402980_2	0	0	0	0
LOC123406133_1	0	0	1	1
LOC123407090_1	0	1	0	1
LOC123399959_1	0	0	0	1
LOC123400209_1	0	1	1	1
LOC123450127_1	0	1	0	1
LOC123403988_1	0	1	0	1
LOC123448807_1	0	0	0	1
LOC123440744_1	0	0	0	1
LOC123397817_1	0	0	1	1
LOC123452231_1	0	0	0	1
LOC123411959_1	0	0	0	1
LOC123444443_1	0	0	1	1
LOC123429858_1	0	1	0	1
LOC123444724_1	0	0	1	1
LOC123442571_4	0	0	1	1
LOC123449094_1	0	0	1	1
LOC123426861_1	0	1	0	0
LOC123395391_1	0	0	0	1
LOC123445622_1	0	1	0	1
LOC123404112_1	0	0	0	1
LOC123443040_1	1	1	0	1
LOC123424929_1	0	0	1	1
LOC123395757_1	0	1	0	1
LOC123452988_1	0	0	0	1
LOC123424404_1	0	0	0	1
LOC123444712_1	0	0	0	1
LOC123411175_1	0	1	0	1
LOC123409693_1	0	0	1	1
LOC123426881_1	1	0	1	1
LOC123394926_1	0	0	0	1
LOC123452606_1	0	0	0	1
LOC123424501_1	1	0	1	1
LOC123442566_1	0	1	0	1
LOC123412137_1	0	1	0	1
LOC123427862_1	0	0	0	1
LOC123428096_1	0	0	0	1
LOC123401582_1	0	0	0	1
LOC123447634_1	0	0	0	1
LOC123398485_1	0	0	0	0
LOC123430828_1	0	0	1	1
LOC123452699_1	0	0	0	1
LOC123411654_1	0	0	0	1
LOC123446368_1	0	1	0	1
LOC123448784_1	0	0	0	1
LOC123448474_1	0	0	0	1
LOC123448061_1	0	1	0	1
LOC123449635_1	0	0	0	1
LOC123428008_1	0	0	0	1
LOC123399311_1	0	0	0	1
LOC123444547_1	0	0	0	1
LOC123395284_1	0	0	1	1
LOC123428999_1	0	0	0	1
LOC123453035_1	0	1	0	1
LOC123406356_1	0	0	0	1
LOC123426240_1	0	0	0	1
LOC123411291_1	0	1	0	1
LOC123396429_1	0	1	1	1
LOC123430837_1	1	0	1	1
LOC123422584_1	0	1	0	1
LOC123425862_1	0	0	0	1
LOC123403204_1	1	0	0	1
LOC123431318_1	0	1	0	1
LOC123399614_1	0	0	0	1
LOC123426097_1	0	0	0	1
LOC123431246_1	0	0	1	1
LOC123442991_1	0	1	0	1
LOC123427044_1	1	0	0	1
LOC123447005_1	0	0	1	1
LOC123445015_1	0	0	1	1
LOC123447415_1	0	0	0	1
LOC123411190_1	0	0	0	1
LOC123444919_1	0	1	0	1
LOC123410656_1	0	0	0	1
LOC123425131_1	1	1	0	1
LOC123447024_1	0	0	0	0
LOC123449678_1	1	0	0	1
LOC123446679_1	0	1	0	1
LOC123449497_1	0	0	1	1
LOC123445358_1	0	0	0	1
LOC123430734_1	0	0	1	1
LOC123409813_1	0	1	0	1
LOC123452856_1	0	0	1	1
LOC123425549_1	0	0	0	1
LOC123404275_1	0	1	0	1
LOC123441884_1	0	0	0	1
LOC123442212_1	1	0	0	0
LOC123449550_1	1	1	0	1
LOC123427997_1	0	1	0	1
LOC123430433_1	1	0	0	0
LOC123425579_1	0	0	1	1
LOC123413502_1	0	0	0	0
LOC123409761_1	0	0	0	1
LOC123447077_1	1	0	1	1
LOC123442849_1	1	0	1	1
LOC123446272_1	0	0	0	1
LOC123395454_1	0	0	1	1
LOC123398301_1	1	0	1	1
LOC123410779_1	1	0	1	1
LOC123406024_1	0	0	0	1
LOC123448842_1	0	0	0	1
LOC123404753_2	0	0	0	1
LOC123448926_1	0	0	0	1
LOC123398670_1	0	0	0	1
LOC123397639_1	0	0	0	1
LOC123417891_1	0	0	0	1
LOC123404271_1	0	0	1	1
LOC123445705_1	1	0	0	1
LOC123397636_1	1	0	0	1
LOC123395175_1	0	0	0	1
LOC123426398_1	1	1	0	1
LOC123411354_1	0	0	0	1
LOC123445140_2	0	0	0	0
LOC123439366_1	0	0	0	1
LOC123442715_1	0	0	0	1
LOC123448987_1	0	0	1	1
LOC123406058_1	0	1	0	1
LOC123410436_1	1	0	0	1
LOC123395369_1	0	0	0	1
LOC123403916_1	0	1	0	1
LOC123443711_1	0	1	0	1
LOC123407491_1	0	0	1	1
LOC123402241_1	0	0	0	1
LOC123448702_1	0	1	0	1
LOC123407416_1	1	0	1	1
LOC123424393_1	1	0	1	1
LOC123445367_1	0	0	0	0
LOC123446966_1	0	0	1	1
LOC123410655_1	0	1	0	1
LOC123407857_1	0	0	0	1
LOC123411572_1	1	0	0	1
LOC123395783_1	0	1	0	1
LOC123444802_1	0	0	1	1
LOC123413301_1	0	1	0	1
LOC123415725_1	0	0	0	1
LOC123444565_1	0	0	0	1
LOC123445631_1	0	0	0	1
LOC123445234_1	0	0	0	1
LOC123411841_1	0	1	0	1
LOC123447595_1	1	0	1	1
LOC123440578_1	0	0	0	1
LOC123449182_1	0	1	0	1
LOC123447883_1	0	0	0	1
LOC123401931_1	1	1	0	1
LOC123402701_1	1	0	0	0
LOC123403246_1	0	1	0	1
LOC123410185_1	0	1	0	1
LOC123443492_1	0	0	0	0
LOC123450013_1	0	0	0	1
LOC123443999_1	0	1	0	1
LOC123409071_1	0	0	0	1
LOC123403220_1	1	0	0	1
LOC123452889_1	0	1	1	1
LOC123418725_1	0	1	0	1
LOC123427577_1	1	1	0	1
LOC123399470_1	1	0	0	1
LOC123440309_1	1	0	0	1
LOC123400194_1	0	0	1	1
LOC123441185_1	0	0	0	1
LOC123407248_1	0	0	1	1
LOC123446316_1	0	0	0	1
LOC123402553_1	0	0	0	1
LOC123447722_1	0	0	1	1
LOC123395151_1	0	1	0	1
LOC123443996_1	0	0	1	1
LOC123439828_1	0	0	0	1
LOC123400104_2	0	0	1	1
LOC123410996_1	0	0	0	1
LOC123424439_1	0	1	0	1
LOC123451169_1	0	1	0	1
LOC123429209_1	0	1	0	1
LOC123407507_1	1	0	1	1
LOC123435126_1	0	0	0	1
LOC123430586_1	0	1	0	1
LOC123425015_1	1	0	0	1
LOC123430694_1	0	1	1	1
LOC123451077_1	1	0	0	1
LOC123399180_1	0	0	0	1
LOC123440420_1	0	0	1	1
LOC123429712_1	0	0	1	1
LOC123445012_1	1	0	0	1
LOC123425699_2	0	0	0	1
LOC123412279_1	0	0	0	1
LOC123447938_1	0	0	1	1
LOC123426686_1	0	0	1	1
LOC123424715_1	0	0	0	1
LOC123401772_1	1	0	0	0
LOC123431517_1	0	1	0	1
LOC123444778_1	0	1	1	1
LOC123428509_1	0	0	0	1
LOC123427385_2	0	0	1	1
LOC123446721_1	0	1	0	1
LOC123411243_1	0	1	1	1
LOC123430776_1	0	0	1	1
LOC123447460_1	0	0	0	1
LOC123450036_1	0	0	1	1
LOC123444604_1	0	1	1	1
LOC123401488_1	0	0	0	0
LOC123409858_1	0	1	0	1
LOC123439956_1	0	0	1	1
LOC123406339_1	0	1	0	1
LOC123397577_1	0	1	1	1
LOC123415884_1	0	1	0	1
LOC123413499_1	0	1	1	1
LOC123435094_1	1	1	1	1
LOC123424937_1	1	0	1	1
LOC123439382_1	0	1	1	1
LOC123401549_1	0	1	1	1
LOC123400100_1	1	1	0	1
LOC123403311_1	0	1	0	1
LOC123424381_1	0	1	1	1
LOC123447914_1	1	0	1	1
LOC123447645_1	0	0	0	1
LOC123427383_1	0	0	0	1
LOC123412053_1	0	0	0	1
LOC123424612_1	0	0	0	1
LOC123411799_1	0	0	0	1
LOC123410530_1	0	0	0	1
LOC123404378_1	0	0	0	1
LOC123447349_1	0	0	1	1
LOC123452113_1	0	0	0	1
LOC123409962_1	0	0	0	1
LOC123449692_1	1	0	0	1
LOC123410602_1	0	0	1	1
LOC123444358_1	0	0	0	1
LOC123448221_1	0	0	0	1
LOC123426788_1	0	0	0	1
LOC123442947_1	0	0	0	1
LOC123412568_1	1	0	1	1
LOC123410906_1	0	0	0	1
LOC123401028_1	0	0	1	1
LOC123410447_1	0	0	0	1
LOC123444828_1	0	0	0	1
LOC123407759_1	1	0	0	1
LOC123403833_1	0	0	0	1
LOC123401250_1	0	0	1	1
LOC123443540_1	0	0	1	1
LOC123447041_1	0	0	1	1
LOC123426386_1	0	0	0	1
LOC123404304_1	0	0	1	1
LOC123444811_1	0	1	1	1
LOC123443571_1	1	0	1	1
LOC123409295_1	0	0	0	1
LOC123446184_1	0	0	0	1
LOC123426360_1	1	1	0	0
LOC123447854_1	0	1	1	1
LOC123398626_1	0	0	1	1
LOC123428585_1	0	0	0	1
LOC123449641_1	0	0	1	1
LOC123448711_1	0	1	0	1
LOC123426570_1	1	0	1	1
LOC123427956_1	0	0	0	1
LOC123413433_1	0	0	0	1
LOC123400104_1	0	1	0	1
LOC123400017_1	1	0	1	1
LOC123440115_1	0	0	0	1
LOC123412359_1	1	0	0	1
LOC123441633_1	0	0	0	1
LOC123427944_1	0	0	1	1
LOC123444080_1	0	0	1	1
LOC123427778_2	0	1	0	1
LOC123411296_1	0	0	1	1
LOC123448734_1	0	0	1	1
LOC123395609_1	1	0	1	1
LOC123424695_1	1	0	0	1
LOC123428140_1	0	0	0	1
LOC123407816_2	0	1	1	1
LOC123450812_1	0	1	0	1
LOC123442712_1	0	0	0	1
LOC123426441_1	0	0	0	1
LOC123443060_1	0	0	1	1
LOC123430496_1	1	1	0	1
LOC123410903_1	0	1	0	0
LOC123408061_1	0	0	0	1
LOC123426970_1	0	0	0	1
LOC123401112_1	1	0	0	1
LOC123452593_1	0	0	1	1
LOC123442357_1	0	0	0	1
LOC123444082_1	0	1	0	1
LOC123410806_1	0	1	0	1
LOC123397575_1	1	0	0	1
LOC123443285_1	0	0	0	1
LOC123396617_1	0	0	0	1
LOC123394912_1	0	0	1	1
LOC123413315_1	1	0	0	1
LOC123424475_1	0	0	0	1
LOC123401850_1	0	0	0	1
LOC123409977_1	0	1	0	1
LOC123442054_1	0	0	0	1
LOC123425029_1	0	0	0	1
LOC123427727_1	0	0	0	1
LOC123430205_1	0	0	0	1
LOC123401130_1	0	0	1	1
LOC123398184_1	0	0	0	1
LOC123417979_1	0	0	0	1
LOC123399488_1	0	1	0	1
LOC123413090_1	0	1	0	1
LOC123409393_1	0	1	1	1
LOC123410828_1	1	0	1	1
LOC123448153_1	0	1	0	1
LOC123442378_1	0	0	0	1
LOC123445288_1	0	0	1	1
LOC123399708_1	1	0	0	1
LOC123447205_1	0	0	0	1
LOC123402799_1	0	0	1	1
LOC123452704_1	1	0	0	1
LOC123448098_1	1	0	1	1
LOC123429439_1	0	0	1	1
LOC123429125_1	0	0	0	1
LOC123447433_1	0	0	0	1
LOC123436519_1	0	0	0	1
LOC123427346_1	1	0	0	1
LOC123447474_1	0	1	1	1
LOC123427972_1	0	0	0	1
LOC123410764_1	0	0	0	1
LOC123440793_1	0	0	1	1
LOC123410753_1	0	0	0	1
LOC123425839_1	0	1	0	1
LOC123448874_1	0	0	1	1
LOC123426822_1	0	0	0	0
LOC123427683_2	0	0	0	0
LOC123399199_1	0	0	0	1
LOC123401915_1	0	1	0	1
LOC123453185_1	0	0	0	1
LOC123411269_1	0	0	0	1
LOC123450477_1	0	0	0	1
LOC123445268_1	0	0	1	1
LOC123407556_1	0	1	0	1
LOC123444432_1	0	0	1	1
LOC123411546_1	0	1	0	1
LOC123426703_1	0	0	0	1
LOC123440484_1	0	1	1	1
LOC123410138_1	0	0	0	1
LOC123399673_1	0	1	0	1
LOC123430208_1	0	0	0	1
LOC123449873_1	0	0	0	1
LOC123442995_1	1	0	1	1
LOC123407352_1	0	0	0	1
LOC123427949_1	1	0	0	1
LOC123449598_1	1	0	0	1
LOC123424842_1	0	0	0	1
LOC123453152_1	1	0	1	1
LOC123424653_1	1	0	1	1
LOC123409083_1	0	1	0	1
LOC123402826_1	0	0	1	1
LOC123403395_1	0	1	0	1
LOC123452234_1	0	1	0	1
LOC123427130_1	0	0	0	1
LOC123437326_1	0	0	0	1
LOC123411499_1	0	0	1	1
LOC123425644_1	0	1	0	1
LOC123425544_1	0	0	1	1
LOC123446534_1	0	1	0	1
LOC123449097_1	0	0	0	1
